gene	gene_class	nonsyn_abnormal_n	nonsyn_abnormal_rate	nonsyn_normal_n	nonsyn_normal_rate	nonsyn_control_n	nonsyn_control_rate	nonsyn_rate_ab_minus_normal	nonsyn_rate_ab_minus_control	rare_abnormal_n	rare_abnormal_rate	rare_normal_n	rare_normal_rate	rare_control_n	rare_control_rate	rare_rate_ab_minus_normal	rare_rate_ab_minus_control
KANSL1	histone_write	5	0.06493506493506493	26	0.06220095693779904	8	0.05228758169934641	0.0027341079972658874	0.012647483235718522	5	0.06493506493506493	22	0.05263157894736842	7	0.0457516339869281	0.01230348598769651	0.019183430948136827
KDM3B	histone_erase	5	0.06493506493506493	20	0.04784688995215311	9	0.058823529411764705	0.01708817498291182	0.006111535523300224	2	0.025974025974025976	12	0.028708133971291867	4	0.026143790849673203	-0.002734107997265891	-0.00016976487564722767
MBD6	chromatin_remodeling	5	0.06493506493506493	29	0.06937799043062201	6	0.0392156862745098	-0.004442925495557082	0.025719378660555126	5	0.06493506493506493	29	0.06937799043062201	6	0.0392156862745098	-0.004442925495557082	0.025719378660555126
NASP	chromatin_remodeling	5	0.06493506493506493	6	0.014354066985645933	2	0.013071895424836602	0.050580997949419	0.051863169510228325	5	0.06493506493506493	6	0.014354066985645933	2	0.013071895424836602	0.050580997949419	0.051863169510228325
NFRKB	chromatin_remodeling	5	0.06493506493506493	24	0.05741626794258373	8	0.05228758169934641	0.007518796992481196	0.012647483235718522	5	0.06493506493506493	24	0.05741626794258373	8	0.05228758169934641	0.007518796992481196	0.012647483235718522
PRMT2	histone_write	5	0.06493506493506493	14	0.03349282296650718	9	0.058823529411764705	0.03144224196855775	0.006111535523300224	5	0.06493506493506493	14	0.03349282296650718	9	0.058823529411764705	0.03144224196855775	0.006111535523300224
SAP25	histone_erase	5	0.06493506493506493	7	0.01674641148325359	7	0.0457516339869281	0.048188653451811336	0.019183430948136827	5	0.06493506493506493	7	0.01674641148325359	7	0.0457516339869281	0.048188653451811336	0.019183430948136827
SETD5	histone_write	5	0.06493506493506493	26	0.06220095693779904	8	0.05228758169934641	0.0027341079972658874	0.012647483235718522	5	0.06493506493506493	26	0.06220095693779904	8	0.05228758169934641	0.0027341079972658874	0.012647483235718522
SMYD1	histone_write	5	0.06493506493506493	33	0.07894736842105263	12	0.0784313725490196	-0.014012303485987698	-0.013496307613954678	2	0.025974025974025976	11	0.02631578947368421	4	0.026143790849673203	-0.00034176349965823333	-0.00016976487564722767
ZZZ3	histone_read	5	0.06493506493506493	31	0.07416267942583732	10	0.06535947712418301	-0.00922761449077239	-0.0004244121891180813	0	0.0	12	0.028708133971291867	4	0.026143790849673203	-0.028708133971291867	-0.026143790849673203
ATAD2B	histone_read	4	0.05194805194805195	3	0.007177033492822967	1	0.006535947712418301	0.04477101845522898	0.04541210423563365	4	0.05194805194805195	3	0.007177033492822967	1	0.006535947712418301	0.04477101845522898	0.04541210423563365
CHD8	chromatin_remodeling	4	0.05194805194805195	16	0.03827751196172249	3	0.0196078431372549	0.013670539986329465	0.03234020881079705	4	0.05194805194805195	16	0.03827751196172249	3	0.0196078431372549	0.013670539986329465	0.03234020881079705
CIT	histone_write	4	0.05194805194805195	22	0.05263157894736842	6	0.0392156862745098	-0.0006835269993164667	0.012732365673542148	3	0.03896103896103896	18	0.0430622009569378	6	0.0392156862745098	-0.0041011619958988416	-0.00025464731347084324
EXOSC8	rna_modification	4	0.05194805194805195	9	0.0215311004784689	8	0.05228758169934641	0.03041695146958305	-0.00033952975129445534	4	0.05194805194805195	9	0.0215311004784689	8	0.05228758169934641	0.03041695146958305	-0.00033952975129445534
FBRS	histone_other	4	0.05194805194805195	10	0.023923444976076555	4	0.026143790849673203	0.028024606971975397	0.025804261098378748	3	0.03896103896103896	10	0.023923444976076555	4	0.026143790849673203	0.015037593984962405	0.012817248111365757
FOXP1	tf	4	0.05194805194805195	24	0.05741626794258373	10	0.06535947712418301	-0.005468215994531782	-0.013411425176131059	4	0.05194805194805195	24	0.05741626794258373	10	0.06535947712418301	-0.005468215994531782	-0.013411425176131059
HDAC4	histone_erase	4	0.05194805194805195	43	0.10287081339712918	18	0.11764705882352941	-0.05092276144907723	-0.06569900687547746	4	0.05194805194805195	43	0.10287081339712918	18	0.11764705882352941	-0.05092276144907723	-0.06569900687547746
JAK2	histone_write	4	0.05194805194805195	18	0.0430622009569378	8	0.05228758169934641	0.00888585099111415	-0.00033952975129445534	4	0.05194805194805195	18	0.0430622009569378	8	0.05228758169934641	0.00888585099111415	-0.00033952975129445534
MPND	histone_erase	4	0.05194805194805195	13	0.03110047846889952	7	0.0457516339869281	0.02084757347915243	0.00619641796112385	4	0.05194805194805195	13	0.03110047846889952	7	0.0457516339869281	0.02084757347915243	0.00619641796112385
PARP3	polycomb	4	0.05194805194805195	12	0.028708133971291867	5	0.032679738562091505	0.023239917976760085	0.019268313385960446	4	0.05194805194805195	12	0.028708133971291867	5	0.032679738562091505	0.023239917976760085	0.019268313385960446
PRDM11	histone_write	4	0.05194805194805195	9	0.0215311004784689	11	0.0718954248366013	0.03041695146958305	-0.01994737288854935	4	0.05194805194805195	9	0.0215311004784689	11	0.0718954248366013	0.03041695146958305	-0.01994737288854935
PRDM5	histone_write	4	0.05194805194805195	5	0.011961722488038277	5	0.032679738562091505	0.039986329460013674	0.019268313385960446	4	0.05194805194805195	5	0.011961722488038277	5	0.032679738562091505	0.039986329460013674	0.019268313385960446
SETDB1	histone_write	4	0.05194805194805195	20	0.04784688995215311	6	0.0392156862745098	0.0041011619958988416	0.012732365673542148	4	0.05194805194805195	20	0.04784688995215311	6	0.0392156862745098	0.0041011619958988416	0.012732365673542148
SFMBT1	polycomb	4	0.05194805194805195	11	0.02631578947368421	5	0.032679738562091505	0.025632262474367742	0.019268313385960446	4	0.05194805194805195	11	0.02631578947368421	5	0.032679738562091505	0.025632262474367742	0.019268313385960446
TAF2	tf	4	0.05194805194805195	34	0.08133971291866028	13	0.08496732026143791	-0.02939166097060833	-0.03301926831338596	0	0.0	3	0.007177033492822967	1	0.006535947712418301	-0.007177033492822967	-0.006535947712418301
TLE2	histone_other	4	0.05194805194805195	9	0.0215311004784689	1	0.006535947712418301	0.03041695146958305	0.04541210423563365	4	0.05194805194805195	9	0.0215311004784689	1	0.006535947712418301	0.03041695146958305	0.04541210423563365
UBN1	histone_write	4	0.05194805194805195	22	0.05263157894736842	8	0.05228758169934641	-0.0006835269993164667	-0.00033952975129445534	3	0.03896103896103896	15	0.03588516746411483	2	0.013071895424836602	0.0030758714969241277	0.025889143536202357
USP49	histone_erase	4	0.05194805194805195	27	0.0645933014354067	9	0.058823529411764705	-0.012645249487354751	-0.006875477463712754	4	0.05194805194805195	26	0.06220095693779904	9	0.058823529411764705	-0.01025290498974709	-0.006875477463712754
ZMYND8	histone_erase	4	0.05194805194805195	33	0.07894736842105263	12	0.0784313725490196	-0.026999316473000676	-0.026483320600967655	4	0.05194805194805195	33	0.07894736842105263	12	0.0784313725490196	-0.026999316473000676	-0.026483320600967655
ADNP	chromatin_remodeling	3	0.03896103896103896	12	0.028708133971291867	3	0.0196078431372549	0.010252904989747093	0.01935319582378406	3	0.03896103896103896	12	0.028708133971291867	3	0.0196078431372549	0.010252904989747093	0.01935319582378406
ARID1A	chromatin_remodeling	3	0.03896103896103896	17	0.04066985645933014	6	0.0392156862745098	-0.0017088174982911805	-0.00025464731347084324	3	0.03896103896103896	17	0.04066985645933014	6	0.0392156862745098	-0.0017088174982911805	-0.00025464731347084324
ARNTL	histone_write	3	0.03896103896103896	16	0.03827751196172249	3	0.0196078431372549	0.0006835269993164736	0.01935319582378406	3	0.03896103896103896	16	0.03827751196172249	3	0.0196078431372549	0.0006835269993164736	0.01935319582378406
ATN1	histone_erase	3	0.03896103896103896	4	0.009569377990430622	1	0.006535947712418301	0.029391660970608337	0.03242509124862066	3	0.03896103896103896	4	0.009569377990430622	1	0.006535947712418301	0.029391660970608337	0.03242509124862066
BAZ1B	histone_write	3	0.03896103896103896	2	0.004784688995215311	2	0.013071895424836602	0.03417634996582365	0.025889143536202357	3	0.03896103896103896	2	0.004784688995215311	2	0.013071895424836602	0.03417634996582365	0.025889143536202357
BRD1	histone_read	3	0.03896103896103896	24	0.05741626794258373	14	0.0915032679738562	-0.018455228981544773	-0.05254222901281724	3	0.03896103896103896	23	0.05502392344497608	14	0.0915032679738562	-0.01606288448393712	-0.05254222901281724
BRD9	histone_read	3	0.03896103896103896	19	0.045454545454545456	2	0.013071895424836602	-0.006493506493506496	0.025889143536202357	3	0.03896103896103896	18	0.0430622009569378	2	0.013071895424836602	-0.0041011619958988416	0.025889143536202357
BRMS1L	histone_erase	3	0.03896103896103896	4	0.009569377990430622	1	0.006535947712418301	0.029391660970608337	0.03242509124862066	3	0.03896103896103896	4	0.009569377990430622	1	0.006535947712418301	0.029391660970608337	0.03242509124862066
CREBBP	histone_write	3	0.03896103896103896	22	0.05263157894736842	8	0.05228758169934641	-0.013670539986329458	-0.013326542738307447	3	0.03896103896103896	22	0.05263157894736842	8	0.05228758169934641	-0.013670539986329458	-0.013326542738307447
DDX50	rna_modification	3	0.03896103896103896	4	0.009569377990430622	2	0.013071895424836602	0.029391660970608337	0.025889143536202357	3	0.03896103896103896	4	0.009569377990430622	2	0.013071895424836602	0.029391660970608337	0.025889143536202357
DEK	chromatin_remodeling	3	0.03896103896103896	17	0.04066985645933014	3	0.0196078431372549	-0.0017088174982911805	0.01935319582378406	1	0.012987012987012988	0	0.0	0	0.0	0.012987012987012988	0.012987012987012988
DND1	rna_modification	3	0.03896103896103896	1	0.0023923444976076554	1	0.006535947712418301	0.036568694463431306	0.03242509124862066	3	0.03896103896103896	1	0.0023923444976076554	1	0.006535947712418301	0.036568694463431306	0.03242509124862066
FOXP3	tf	3	0.03896103896103896	15	0.03588516746411483	7	0.0457516339869281	0.0030758714969241277	-0.0067905950258891415	3	0.03896103896103896	15	0.03588516746411483	7	0.0457516339869281	0.0030758714969241277	-0.0067905950258891415
FOXP4	tf	3	0.03896103896103896	22	0.05263157894736842	9	0.058823529411764705	-0.013670539986329458	-0.019862490450725745	3	0.03896103896103896	22	0.05263157894736842	9	0.058823529411764705	-0.013670539986329458	-0.019862490450725745
GSE1	histone_erase	3	0.03896103896103896	27	0.0645933014354067	9	0.058823529411764705	-0.025632262474367742	-0.019862490450725745	3	0.03896103896103896	27	0.0645933014354067	9	0.058823529411764705	-0.025632262474367742	-0.019862490450725745
HUWE1	histone_write	3	0.03896103896103896	7	0.01674641148325359	0	0.0	0.02221462747778537	0.03896103896103896	3	0.03896103896103896	7	0.01674641148325359	0	0.0	0.02221462747778537	0.03896103896103896
ING1	histone_read	3	0.03896103896103896	29	0.06937799043062201	7	0.0457516339869281	-0.03041695146958305	-0.0067905950258891415	1	0.012987012987012988	3	0.007177033492822967	0	0.0	0.005809979494190021	0.012987012987012988
KDM2B	histone_erase	3	0.03896103896103896	12	0.028708133971291867	1	0.006535947712418301	0.010252904989747093	0.03242509124862066	3	0.03896103896103896	12	0.028708133971291867	1	0.006535947712418301	0.010252904989747093	0.03242509124862066
KDM4E	histone_erase	3	0.03896103896103896	38	0.09090909090909091	19	0.12418300653594772	-0.05194805194805195	-0.08522196757490876	0	0.0	8	0.019138755980861243	4	0.026143790849673203	-0.019138755980861243	-0.026143790849673203
L3MBTL2	histone_read	3	0.03896103896103896	15	0.03588516746411483	9	0.058823529411764705	0.0030758714969241277	-0.019862490450725745	3	0.03896103896103896	15	0.03588516746411483	9	0.058823529411764705	0.0030758714969241277	-0.019862490450725745
MDC1	histone_read	3	0.03896103896103896	24	0.05741626794258373	7	0.0457516339869281	-0.018455228981544773	-0.0067905950258891415	3	0.03896103896103896	10	0.023923444976076555	1	0.006535947712418301	0.015037593984962405	0.03242509124862066
MECP2	histone_write	3	0.03896103896103896	12	0.028708133971291867	4	0.026143790849673203	0.010252904989747093	0.012817248111365757	3	0.03896103896103896	12	0.028708133971291867	4	0.026143790849673203	0.010252904989747093	0.012817248111365757
MIS18BP1	chromatin_remodeling	3	0.03896103896103896	13	0.03110047846889952	8	0.05228758169934641	0.00786056049213944	-0.013326542738307447	3	0.03896103896103896	13	0.03110047846889952	8	0.05228758169934641	0.00786056049213944	-0.013326542738307447
NCOR1	histone_erase	3	0.03896103896103896	10	0.023923444976076555	9	0.058823529411764705	0.015037593984962405	-0.019862490450725745	3	0.03896103896103896	10	0.023923444976076555	9	0.058823529411764705	0.015037593984962405	-0.019862490450725745
NIPBL	histone_erase	3	0.03896103896103896	6	0.014354066985645933	2	0.013071895424836602	0.02460697197539303	0.025889143536202357	3	0.03896103896103896	6	0.014354066985645933	2	0.013071895424836602	0.02460697197539303	0.025889143536202357
PHF13	histone_read	3	0.03896103896103896	2	0.004784688995215311	1	0.006535947712418301	0.03417634996582365	0.03242509124862066	3	0.03896103896103896	2	0.004784688995215311	1	0.006535947712418301	0.03417634996582365	0.03242509124862066
PRKAA2	histone_write	3	0.03896103896103896	4	0.009569377990430622	2	0.013071895424836602	0.029391660970608337	0.025889143536202357	3	0.03896103896103896	4	0.009569377990430622	2	0.013071895424836602	0.029391660970608337	0.025889143536202357
RBM15B	rna_modification	3	0.03896103896103896	9	0.0215311004784689	3	0.0196078431372549	0.01742993848257006	0.01935319582378406	3	0.03896103896103896	9	0.0215311004784689	3	0.0196078431372549	0.01742993848257006	0.01935319582378406
SETD1B	histone_write	3	0.03896103896103896	19	0.045454545454545456	7	0.0457516339869281	-0.006493506493506496	-0.0067905950258891415	2	0.025974025974025976	10	0.023923444976076555	4	0.026143790849673203	0.0020505809979494208	-0.00016976487564722767
SRRM4	rna_modification	3	0.03896103896103896	35	0.08373205741626795	11	0.0718954248366013	-0.04477101845522899	-0.03293438587556234	2	0.025974025974025976	10	0.023923444976076555	3	0.0196078431372549	0.0020505809979494208	0.006366182836771074
SUPT6H	histone_erase	3	0.03896103896103896	13	0.03110047846889952	6	0.0392156862745098	0.00786056049213944	-0.00025464731347084324	3	0.03896103896103896	13	0.03110047846889952	6	0.0392156862745098	0.00786056049213944	-0.00025464731347084324
TAF1	histone_write	3	0.03896103896103896	5	0.011961722488038277	2	0.013071895424836602	0.026999316473000683	0.025889143536202357	3	0.03896103896103896	5	0.011961722488038277	2	0.013071895424836602	0.026999316473000683	0.025889143536202357
TEX10	histone_write	3	0.03896103896103896	2	0.004784688995215311	2	0.013071895424836602	0.03417634996582365	0.025889143536202357	3	0.03896103896103896	2	0.004784688995215311	2	0.013071895424836602	0.03417634996582365	0.025889143536202357
UBR5	chromatin_remodeling	3	0.03896103896103896	7	0.01674641148325359	0	0.0	0.02221462747778537	0.03896103896103896	3	0.03896103896103896	7	0.01674641148325359	0	0.0	0.02221462747778537	0.03896103896103896
VIRMA	rna_modification	3	0.03896103896103896	26	0.06220095693779904	9	0.058823529411764705	-0.02323991797676008	-0.019862490450725745	3	0.03896103896103896	26	0.06220095693779904	9	0.058823529411764705	-0.02323991797676008	-0.019862490450725745
ZCWPW1	histone_read	3	0.03896103896103896	25	0.05980861244019139	6	0.0392156862745098	-0.020847573479152427	-0.00025464731347084324	3	0.03896103896103896	25	0.05980861244019139	6	0.0392156862745098	-0.020847573479152427	-0.00025464731347084324
ZFP57	tf	3	0.03896103896103896	5	0.011961722488038277	5	0.032679738562091505	0.026999316473000683	0.006281300398947455	0	0.0	0	0.0	1	0.006535947712418301	0.0	-0.006535947712418301
ZMYM3	histone_erase	3	0.03896103896103896	5	0.011961722488038277	1	0.006535947712418301	0.026999316473000683	0.03242509124862066	3	0.03896103896103896	5	0.011961722488038277	1	0.006535947712418301	0.026999316473000683	0.03242509124862066
A1CF	rna_modification	2	0.025974025974025976	9	0.0215311004784689	1	0.006535947712418301	0.004442925495557075	0.019438078261607674	2	0.025974025974025976	9	0.0215311004784689	1	0.006535947712418301	0.004442925495557075	0.019438078261607674
AIRE	histone_read	2	0.025974025974025976	16	0.03827751196172249	10	0.06535947712418301	-0.01230348598769651	-0.039385451150157035	2	0.025974025974025976	16	0.03827751196172249	10	0.06535947712418301	-0.01230348598769651	-0.039385451150157035
APBB1	histone_other	2	0.025974025974025976	4	0.009569377990430622	3	0.0196078431372549	0.016404647983595352	0.006366182836771074	2	0.025974025974025976	4	0.009569377990430622	3	0.0196078431372549	0.016404647983595352	0.006366182836771074
ARID4A	histone_write	2	0.025974025974025976	13	0.03110047846889952	5	0.032679738562091505	-0.005126452494873545	-0.006705712588065529	2	0.025974025974025976	13	0.03110047846889952	5	0.032679738562091505	-0.005126452494873545	-0.006705712588065529
ARID4B	histone_write	2	0.025974025974025976	5	0.011961722488038277	2	0.013071895424836602	0.014012303485987698	0.012902130549189374	1	0.012987012987012988	4	0.009569377990430622	2	0.013071895424836602	0.0034176349965823662	-8.488243782361383e-05
ASF1B	histone_chaperone	2	0.025974025974025976	5	0.011961722488038277	1	0.006535947712418301	0.014012303485987698	0.019438078261607674	2	0.025974025974025976	5	0.011961722488038277	1	0.006535947712418301	0.014012303485987698	0.019438078261607674
ATAD2	chromatin_remodeling	2	0.025974025974025976	7	0.01674641148325359	1	0.006535947712418301	0.009227614490772387	0.019438078261607674	2	0.025974025974025976	7	0.01674641148325359	1	0.006535947712418301	0.009227614490772387	0.019438078261607674
BRPF1	histone_read	2	0.025974025974025976	4	0.009569377990430622	1	0.006535947712418301	0.016404647983595352	0.019438078261607674	2	0.025974025974025976	4	0.009569377990430622	1	0.006535947712418301	0.016404647983595352	0.019438078261607674
BRPF3	histone_write	2	0.025974025974025976	9	0.0215311004784689	4	0.026143790849673203	0.004442925495557075	-0.00016976487564722767	2	0.025974025974025976	5	0.011961722488038277	4	0.026143790849673203	0.014012303485987698	-0.00016976487564722767
CIR1	histone_read	2	0.025974025974025976	4	0.009569377990430622	1	0.006535947712418301	0.016404647983595352	0.019438078261607674	2	0.025974025974025976	4	0.009569377990430622	1	0.006535947712418301	0.016404647983595352	0.019438078261607674
CTR9	histone_other	2	0.025974025974025976	5	0.011961722488038277	2	0.013071895424836602	0.014012303485987698	0.012902130549189374	2	0.025974025974025976	5	0.011961722488038277	2	0.013071895424836602	0.014012303485987698	0.012902130549189374
CXXC1	chromatin_remodeling	2	0.025974025974025976	10	0.023923444976076555	12	0.0784313725490196	0.0020505809979494208	-0.05245734657499363	2	0.025974025974025976	10	0.023923444976076555	12	0.0784313725490196	0.0020505809979494208	-0.05245734657499363
ELP6	histone_write	2	0.025974025974025976	1	0.0023923444976076554	3	0.0196078431372549	0.02358168147641832	0.006366182836771074	2	0.025974025974025976	1	0.0023923444976076554	3	0.0196078431372549	0.02358168147641832	0.006366182836771074
ERBB4	histone_other	2	0.025974025974025976	8	0.019138755980861243	4	0.026143790849673203	0.0068352699931647325	-0.00016976487564722767	2	0.025974025974025976	8	0.019138755980861243	4	0.026143790849673203	0.0068352699931647325	-0.00016976487564722767
EXOSC2	rna_modification	2	0.025974025974025976	5	0.011961722488038277	2	0.013071895424836602	0.014012303485987698	0.012902130549189374	2	0.025974025974025976	5	0.011961722488038277	2	0.013071895424836602	0.014012303485987698	0.012902130549189374
FTO	rna_modification	2	0.025974025974025976	22	0.05263157894736842	9	0.058823529411764705	-0.026657552973342442	-0.03284950343773873	2	0.025974025974025976	22	0.05263157894736842	9	0.058823529411764705	-0.026657552973342442	-0.03284950343773873
GATAD2A	histone_read	2	0.025974025974025976	8	0.019138755980861243	4	0.026143790849673203	0.0068352699931647325	-0.00016976487564722767	2	0.025974025974025976	8	0.019138755980861243	4	0.026143790849673203	0.0068352699931647325	-0.00016976487564722767
HCFC2	histone_write	2	0.025974025974025976	4	0.009569377990430622	0	0.0	0.016404647983595352	0.025974025974025976	2	0.025974025974025976	4	0.009569377990430622	0	0.0	0.016404647983595352	0.025974025974025976
HIRIP3	histone_read	2	0.025974025974025976	15	0.03588516746411483	3	0.0196078431372549	-0.009911141490088857	0.006366182836771074	2	0.025974025974025976	15	0.03588516746411483	3	0.0196078431372549	-0.009911141490088857	0.006366182836771074
HLCS	histone_write	2	0.025974025974025976	36	0.0861244019138756	5	0.032679738562091505	-0.06015037593984963	-0.006705712588065529	0	0.0	13	0.03110047846889952	0	0.0	-0.03110047846889952	0.0
HMGN5	chromatin_remodeling	2	0.025974025974025976	1	0.0023923444976076554	0	0.0	0.02358168147641832	0.025974025974025976	2	0.025974025974025976	1	0.0023923444976076554	0	0.0	0.02358168147641832	0.025974025974025976
INO80E	chromatin_remodeling	2	0.025974025974025976	9	0.0215311004784689	4	0.026143790849673203	0.004442925495557075	-0.00016976487564722767	2	0.025974025974025976	9	0.0215311004784689	4	0.026143790849673203	0.004442925495557075	-0.00016976487564722767
JADE1	histone_write	2	0.025974025974025976	1	0.0023923444976076554	0	0.0	0.02358168147641832	0.025974025974025976	2	0.025974025974025976	1	0.0023923444976076554	0	0.0	0.02358168147641832	0.025974025974025976
JARID2	histone_write	2	0.025974025974025976	12	0.028708133971291867	5	0.032679738562091505	-0.002734107997265891	-0.006705712588065529	2	0.025974025974025976	12	0.028708133971291867	5	0.032679738562091505	-0.002734107997265891	-0.006705712588065529
KDM1B	histone_erase	2	0.025974025974025976	27	0.0645933014354067	10	0.06535947712418301	-0.03861927546138073	-0.039385451150157035	1	0.012987012987012988	10	0.023923444976076555	4	0.026143790849673203	-0.010936431989063567	-0.013156777862660216
KDM4B	histone_erase	2	0.025974025974025976	14	0.03349282296650718	6	0.0392156862745098	-0.007518796992481203	-0.013241660300483828	2	0.025974025974025976	14	0.03349282296650718	6	0.0392156862745098	-0.007518796992481203	-0.013241660300483828
KDM8	histone_erase	2	0.025974025974025976	8	0.019138755980861243	3	0.0196078431372549	0.0068352699931647325	0.006366182836771074	2	0.025974025974025976	8	0.019138755980861243	3	0.0196078431372549	0.0068352699931647325	0.006366182836771074
L3MBTL1	histone_read	2	0.025974025974025976	10	0.023923444976076555	2	0.013071895424836602	0.0020505809979494208	0.012902130549189374	2	0.025974025974025976	10	0.023923444976076555	2	0.013071895424836602	0.0020505809979494208	0.012902130549189374
MAP3K7	histone_write	2	0.025974025974025976	1	0.0023923444976076554	0	0.0	0.02358168147641832	0.025974025974025976	2	0.025974025974025976	1	0.0023923444976076554	0	0.0	0.02358168147641832	0.025974025974025976
MBD5	chromatin_remodeling	2	0.025974025974025976	16	0.03827751196172249	6	0.0392156862745098	-0.01230348598769651	-0.013241660300483828	2	0.025974025974025976	16	0.03827751196172249	6	0.0392156862745098	-0.01230348598769651	-0.013241660300483828
MPHOSPH8	histone_read	2	0.025974025974025976	18	0.0430622009569378	5	0.032679738562091505	-0.017088174982911826	-0.006705712588065529	2	0.025974025974025976	18	0.0430622009569378	5	0.032679738562091505	-0.017088174982911826	-0.006705712588065529
NAP1L4	histone_other	2	0.025974025974025976	4	0.009569377990430622	5	0.032679738562091505	0.016404647983595352	-0.006705712588065529	0	0.0	0	0.0	0	0.0	0.0	0.0
NSUN6	rna_modification	2	0.025974025974025976	3	0.007177033492822967	1	0.006535947712418301	0.01879699248120301	0.019438078261607674	2	0.025974025974025976	3	0.007177033492822967	1	0.006535947712418301	0.01879699248120301	0.019438078261607674
OIP5	chromatin_remodeling	2	0.025974025974025976	19	0.045454545454545456	6	0.0392156862745098	-0.01948051948051948	-0.013241660300483828	2	0.025974025974025976	19	0.045454545454545456	6	0.0392156862745098	-0.01948051948051948	-0.013241660300483828
PAF1	histone_write	2	0.025974025974025976	9	0.0215311004784689	1	0.006535947712418301	0.004442925495557075	0.019438078261607674	2	0.025974025974025976	9	0.0215311004784689	1	0.006535947712418301	0.004442925495557075	0.019438078261607674
PKM	histone_write	2	0.025974025974025976	22	0.05263157894736842	10	0.06535947712418301	-0.026657552973342442	-0.039385451150157035	0	0.0	2	0.004784688995215311	1	0.006535947712418301	-0.004784688995215311	-0.006535947712418301
PPP4R2	histone_other	2	0.025974025974025976	9	0.0215311004784689	3	0.0196078431372549	0.004442925495557075	0.006366182836771074	2	0.025974025974025976	9	0.0215311004784689	3	0.0196078431372549	0.004442925495557075	0.006366182836771074
PSIP1	chromatin_remodeling	2	0.025974025974025976	5	0.011961722488038277	0	0.0	0.014012303485987698	0.025974025974025976	2	0.025974025974025976	5	0.011961722488038277	0	0.0	0.014012303485987698	0.025974025974025976
RAD54B	chromatin_remodeling	2	0.025974025974025976	9	0.0215311004784689	6	0.0392156862745098	0.004442925495557075	-0.013241660300483828	1	0.012987012987012988	6	0.014354066985645933	6	0.0392156862745098	-0.0013670539986329455	-0.026228673287496816
RARA	histone_write	2	0.025974025974025976	1	0.0023923444976076554	0	0.0	0.02358168147641832	0.025974025974025976	2	0.025974025974025976	1	0.0023923444976076554	0	0.0	0.02358168147641832	0.025974025974025976
RBM7	rna_modification	2	0.025974025974025976	7	0.01674641148325359	1	0.006535947712418301	0.009227614490772387	0.019438078261607674	2	0.025974025974025976	7	0.01674641148325359	1	0.006535947712418301	0.009227614490772387	0.019438078261607674
RNPS1	rna_modification	2	0.025974025974025976	3	0.007177033492822967	1	0.006535947712418301	0.01879699248120301	0.019438078261607674	2	0.025974025974025976	2	0.004784688995215311	1	0.006535947712418301	0.021189336978810664	0.019438078261607674
RPS6KA4	histone_write	2	0.025974025974025976	3	0.007177033492822967	2	0.013071895424836602	0.01879699248120301	0.012902130549189374	2	0.025974025974025976	3	0.007177033492822967	2	0.013071895424836602	0.01879699248120301	0.012902130549189374
RPUSD3	rna_modification	2	0.025974025974025976	15	0.03588516746411483	11	0.0718954248366013	-0.009911141490088857	-0.045921398862575326	2	0.025974025974025976	15	0.03588516746411483	11	0.0718954248366013	-0.009911141490088857	-0.045921398862575326
SCMH1	polycomb	2	0.025974025974025976	4	0.009569377990430622	1	0.006535947712418301	0.016404647983595352	0.019438078261607674	2	0.025974025974025976	4	0.009569377990430622	1	0.006535947712418301	0.016404647983595352	0.019438078261607674
SF3B3	rna_modification	2	0.025974025974025976	7	0.01674641148325359	2	0.013071895424836602	0.009227614490772387	0.012902130549189374	2	0.025974025974025976	7	0.01674641148325359	2	0.013071895424836602	0.009227614490772387	0.012902130549189374
SHPRH	histone_write	2	0.025974025974025976	16	0.03827751196172249	6	0.0392156862745098	-0.01230348598769651	-0.013241660300483828	2	0.025974025974025976	16	0.03827751196172249	6	0.0392156862745098	-0.01230348598769651	-0.013241660300483828
SP1	chromatin_remodeling	2	0.025974025974025976	3	0.007177033492822967	1	0.006535947712418301	0.01879699248120301	0.019438078261607674	2	0.025974025974025976	3	0.007177033492822967	1	0.006535947712418301	0.01879699248120301	0.019438078261607674
SUPT3H	histone_write	2	0.025974025974025976	5	0.011961722488038277	0	0.0	0.014012303485987698	0.025974025974025976	2	0.025974025974025976	5	0.011961722488038277	0	0.0	0.014012303485987698	0.025974025974025976
TAF1L	histone_read	2	0.025974025974025976	15	0.03588516746411483	7	0.0457516339869281	-0.009911141490088857	-0.019777608012902126	2	0.025974025974025976	15	0.03588516746411483	7	0.0457516339869281	-0.009911141490088857	-0.019777608012902126
TAF6	histone_chaperone	2	0.025974025974025976	16	0.03827751196172249	4	0.026143790849673203	-0.01230348598769651	-0.00016976487564722767	2	0.025974025974025976	16	0.03827751196172249	4	0.026143790849673203	-0.01230348598769651	-0.00016976487564722767
TLE1	chromatin_remodeling	2	0.025974025974025976	9	0.0215311004784689	7	0.0457516339869281	0.004442925495557075	-0.019777608012902126	2	0.025974025974025976	9	0.0215311004784689	7	0.0457516339869281	0.004442925495557075	-0.019777608012902126
TRA2B	rna_modification	2	0.025974025974025976	0	0.0	1	0.006535947712418301	0.025974025974025976	0.019438078261607674	2	0.025974025974025976	0	0.0	1	0.006535947712418301	0.025974025974025976	0.019438078261607674
