gene	gene_class	nonsyn_abnormal_n	nonsyn_abnormal_rate	nonsyn_normal_n	nonsyn_normal_rate	nonsyn_control_n	nonsyn_control_rate	nonsyn_rate_ab_minus_normal	nonsyn_rate_ab_minus_control	rare_abnormal_n	rare_abnormal_rate	rare_normal_n	rare_normal_rate	rare_control_n	rare_control_rate	rare_rate_ab_minus_normal	rare_rate_ab_minus_control
KDM3A	histone_erase	46	0.9787234042553191	438	0.9776785714285714	148	0.9673202614379085	0.0010448328267477214	0.011403142817410616	0	0.0	30	0.06696428571428571	5	0.032679738562091505	-0.06696428571428571	-0.032679738562091505
LBR	other	46	0.9787234042553191	441	0.984375	152	0.9934640522875817	-0.005651595744680882	-0.014740648032262604	1	0.02127659574468085	10	0.022321428571428572	3	0.0196078431372549	-0.0010448328267477214	0.0016687526074259489
MBIP	histone_write	46	0.9787234042553191	438	0.9776785714285714	148	0.9673202614379085	0.0010448328267477214	0.011403142817410616	0	0.0	1	0.002232142857142857	0	0.0	-0.002232142857142857	0.0
PRDM16	histone_write	46	0.9787234042553191	440	0.9821428571428571	151	0.9869281045751634	-0.003419452887537977	-0.008204700319844327	2	0.0425531914893617	18	0.04017857142857143	2	0.013071895424836602	0.0023746200607902695	0.029481296064525098
PRDM7	histone_write	46	0.9787234042553191	440	0.9821428571428571	147	0.9607843137254902	-0.003419452887537977	0.017939090529828894	1	0.02127659574468085	31	0.06919642857142858	9	0.058823529411764705	-0.04791983282674772	-0.03754693366708385
RAI1	chromatin_remodeling	46	0.9787234042553191	437	0.9754464285714286	146	0.954248366013072	0.003276975683890515	0.02447503824224717	3	0.06382978723404255	27	0.060267857142857144	6	0.0392156862745098	0.0035619300911854043	0.024614100959532745
SATB2	chromatin_remodeling	46	0.9787234042553191	447	0.9977678571428571	151	0.9869281045751634	-0.019044452887537977	-0.008204700319844327	0	0.0	9	0.020089285714285716	1	0.006535947712418301	-0.020089285714285716	-0.006535947712418301
SETDB2	histone_write	46	0.9787234042553191	424	0.9464285714285714	148	0.9673202614379085	0.03229483282674772	0.011403142817410616	0	0.0	6	0.013392857142857142	1	0.006535947712418301	-0.013392857142857142	-0.006535947712418301
SFSWAP	rna_modification	46	0.9787234042553191	438	0.9776785714285714	151	0.9869281045751634	0.0010448328267477214	-0.008204700319844327	1	0.02127659574468085	15	0.033482142857142856	5	0.032679738562091505	-0.012205547112462006	-0.011403142817410655
SMARCAD1	chromatin_remodeling	46	0.9787234042553191	393	0.8772321428571429	132	0.8627450980392157	0.10149126139817621	0.11597830621610339	0	0.0	2	0.004464285714285714	1	0.006535947712418301	-0.004464285714285714	-0.006535947712418301
ZGPAT	tf	46	0.9787234042553191	436	0.9732142857142857	152	0.9934640522875817	0.00550911854103342	-0.014740648032262604	1	0.02127659574468085	2	0.004464285714285714	3	0.0196078431372549	0.016812310030395135	0.0016687526074259489
ASH1L	histone_write	45	0.9574468085106383	439	0.9799107142857143	153	1.0	-0.022463905775075954	-0.04255319148936165	4	0.0851063829787234	18	0.04017857142857143	6	0.0392156862745098	0.04492781155015197	0.0458906967042136
ATF7IP	histone_write	45	0.9574468085106383	433	0.9665178571428571	151	0.9869281045751634	-0.009071048632218748	-0.029481296064525098	0	0.0	2	0.004464285714285714	2	0.013071895424836602	-0.004464285714285714	-0.013071895424836602
AURKC	histone_write	45	0.9574468085106383	434	0.96875	147	0.9607843137254902	-0.011303191489361653	-0.003337505214851877	0	0.0	2	0.004464285714285714	1	0.006535947712418301	-0.004464285714285714	-0.006535947712418301
BRWD1	histone_read	45	0.9574468085106383	391	0.8727678571428571	137	0.8954248366013072	0.08467895136778125	0.06202197190933112	2	0.0425531914893617	23	0.05133928571428571	7	0.0457516339869281	-0.008786094224924011	-0.0031984424975664005
FBRSL1	histone_other	45	0.9574468085106383	438	0.9776785714285714	152	0.9934640522875817	-0.02023176291793305	-0.036017243776943375	7	0.14893617021276595	87	0.19419642857142858	32	0.20915032679738563	-0.045260258358662625	-0.06021415658461968
FOXA1	chromatin_remodeling	45	0.9574468085106383	432	0.9642857142857143	146	0.954248366013072	-0.006838905775075954	0.0031984424975664005	1	0.02127659574468085	6	0.013392857142857142	0	0.0	0.007883738601823708	0.02127659574468085
METTL21A	other	45	0.9574468085106383	443	0.9888392857142857	151	0.9869281045751634	-0.03139247720364735	-0.029481296064525098	1	0.02127659574468085	9	0.020089285714285716	3	0.0196078431372549	0.0011873100303951348	0.0016687526074259489
NPAS2	chromatin_remodeling	45	0.9574468085106383	414	0.9241071428571429	141	0.9215686274509803	0.03333966565349544	0.03587818105965801	0	0.0	10	0.022321428571428572	0	0.0	-0.022321428571428572	0.0
PKN1	histone_write	45	0.9574468085106383	433	0.9665178571428571	149	0.9738562091503268	-0.009071048632218748	-0.016409400639688432	2	0.0425531914893617	18	0.04017857142857143	8	0.05228758169934641	0.0023746200607902695	-0.009734390209984706
TLE4	histone_erase	45	0.9574468085106383	443	0.9888392857142857	152	0.9934640522875817	-0.03139247720364735	-0.036017243776943375	1	0.02127659574468085	2	0.004464285714285714	0	0.0	0.016812310030395135	0.02127659574468085
BRD8	histone_read	44	0.9361702127659575	438	0.9776785714285714	148	0.9673202614379085	-0.04150835866261393	-0.031150048671951036	0	0.0	24	0.05357142857142857	4	0.026143790849673203	-0.05357142857142857	-0.026143790849673203
CENPC	dna_modification	44	0.9361702127659575	422	0.9419642857142857	143	0.934640522875817	-0.005794072948328233	0.001529689890140462	0	0.0	2	0.004464285714285714	1	0.006535947712418301	-0.004464285714285714	-0.006535947712418301
DNMT3L	histone_read	44	0.9361702127659575	403	0.8995535714285714	145	0.9477124183006536	0.03661664133738607	-0.011542205534696093	1	0.02127659574468085	2	0.004464285714285714	0	0.0	0.016812310030395135	0.02127659574468085
EXOSC7	rna_modification	44	0.9361702127659575	435	0.9709821428571429	149	0.9738562091503268	-0.03481193009118544	-0.037685996384369314	0	0.0	1	0.002232142857142857	1	0.006535947712418301	-0.002232142857142857	-0.006535947712418301
HDAC5	histone_erase	44	0.9361702127659575	420	0.9375	150	0.9803921568627451	-0.0013297872340425343	-0.04422194409678759	0	0.0	8	0.017857142857142856	0	0.0	-0.017857142857142856	0.0
HINFP	histone_read	44	0.9361702127659575	423	0.9441964285714286	146	0.954248366013072	-0.008026215805471137	-0.01807815324711448	2	0.0425531914893617	1	0.002232142857142857	0	0.0	0.040321048632218845	0.0425531914893617
TONSL	chromatin_remodeling	44	0.9361702127659575	418	0.9330357142857143	147	0.9607843137254902	0.003134498480243164	-0.02461410095953276	4	0.0851063829787234	21	0.046875	10	0.06535947712418301	0.0382313829787234	0.019746905854540392
APOBEC3F	dna_modification	43	0.9148936170212766	400	0.8928571428571429	129	0.8431372549019608	0.02203647416413368	0.0717563621193158	1	0.02127659574468085	6	0.013392857142857142	0	0.0	0.007883738601823708	0.02127659574468085
JDP2	chromatin_remodeling	43	0.9148936170212766	380	0.8482142857142857	139	0.9084967320261438	0.06667933130699089	0.006396884995132801	0	0.0	0	0.0	0	0.0	0.0	0.0
MGA	histone_write	43	0.9148936170212766	419	0.9352678571428571	143	0.934640522875817	-0.02037424012158051	-0.01974690585454042	5	0.10638297872340426	49	0.109375	21	0.13725490196078433	-0.002992021276595744	-0.03087192323738007
NOC2L	chromatin_remodeling	43	0.9148936170212766	430	0.9598214285714286	150	0.9803921568627451	-0.04492781155015202	-0.06549853984146847	2	0.0425531914893617	14	0.03125	2	0.013071895424836602	0.011303191489361701	0.029481296064525098
RBM11	rna_modification	43	0.9148936170212766	402	0.8973214285714286	139	0.9084967320261438	0.01757218844984798	0.006396884995132801	0	0.0	3	0.006696428571428571	0	0.0	-0.006696428571428571	0.0
SIRT6	histone_erase	43	0.9148936170212766	399	0.890625	141	0.9215686274509803	0.024268617021276584	-0.006675010429703754	2	0.0425531914893617	6	0.013392857142857142	4	0.026143790849673203	0.029160334346504557	0.016409400639688498
SMYD4	histone_erase	43	0.9148936170212766	424	0.9464285714285714	146	0.954248366013072	-0.03153495440729481	-0.03935474899179536	0	0.0	13	0.029017857142857144	3	0.0196078431372549	-0.029017857142857144	-0.0196078431372549
BRWD3	histone_read	42	0.8936170212765957	383	0.8549107142857143	129	0.8431372549019608	0.0387063069908814	0.050479766374634916	0	0.0	1	0.002232142857142857	0	0.0	-0.002232142857142857	0.0
DPF1	chromatin_remodeling	42	0.8936170212765957	425	0.9486607142857143	141	0.9215686274509803	-0.0550436930091186	-0.027951606174384636	1	0.02127659574468085	7	0.015625	0	0.0	0.0056515957446808505	0.02127659574468085
L3MBTL3	histone_read	42	0.8936170212765957	420	0.9375	144	0.9411764705882353	-0.0438829787234043	-0.04755944931163958	1	0.02127659574468085	5	0.011160714285714286	4	0.026143790849673203	0.010115881458966565	-0.004867195104992353
TAF3	histone_read	42	0.8936170212765957	374	0.8348214285714286	134	0.8758169934640523	0.0587955927051671	0.017800027812543417	2	0.0425531914893617	23	0.05133928571428571	11	0.0718954248366013	-0.008786094224924011	-0.0293422333472396
YEATS2	histone_chaperone	42	0.8936170212765957	386	0.8616071428571429	126	0.8235294117647058	0.0320098784194528	0.07008760951188986	1	0.02127659574468085	10	0.022321428571428572	8	0.05228758169934641	-0.0010448328267477214	-0.031010985954665556
KANSL2	histone_write	41	0.8723404255319149	393	0.8772321428571429	137	0.8954248366013072	-0.004891717325227973	-0.023084411069392297	0	0.0	1	0.002232142857142857	0	0.0	-0.002232142857142857	0.0
SETD2	histone_write	41	0.8723404255319149	360	0.8035714285714286	132	0.8627450980392157	0.06876899696048633	0.009595327492699202	1	0.02127659574468085	24	0.05357142857142857	4	0.026143790849673203	-0.03229483282674772	-0.004867195104992353
USP36	histone_write	41	0.8723404255319149	365	0.8147321428571429	131	0.8562091503267973	0.05760828267477203	0.01613127520511759	14	0.2978723404255319	123	0.27455357142857145	47	0.30718954248366015	0.02331876899696045	-0.009317202058128249
JMJD1C	histone_erase	40	0.851063829787234	366	0.8169642857142857	126	0.8235294117647058	0.03409954407294835	0.027534418022528206	1	0.02127659574468085	62	0.13839285714285715	22	0.1437908496732026	-0.1171162613981763	-0.12251425392852175
KDM4A	histone_erase	40	0.851063829787234	403	0.8995535714285714	138	0.9019607843137255	-0.04848974164133735	-0.050896954526491456	2	0.0425531914893617	9	0.020089285714285716	1	0.006535947712418301	0.022463905775075985	0.0360172437769434
KDM4D	histone_erase	40	0.851063829787234	367	0.8191964285714286	124	0.8104575163398693	0.031867401215805446	0.04060631344736476	0	0.0	5	0.011160714285714286	1	0.006535947712418301	-0.011160714285714286	-0.006535947712418301
USP44	histone_erase	40	0.851063829787234	364	0.8125	126	0.8235294117647058	0.03856382978723405	0.027534418022528206	2	0.0425531914893617	31	0.06919642857142858	12	0.0784313725490196	-0.026643237082066874	-0.035878181059657906
ATXN7	histone_write	39	0.8297872340425532	326	0.7276785714285714	115	0.7516339869281046	0.10210866261398177	0.0781532471144486	2	0.0425531914893617	25	0.05580357142857143	8	0.05228758169934641	-0.01325037993920973	-0.009734390209984706
CECR2	histone_read	39	0.8297872340425532	297	0.6629464285714286	112	0.7320261437908496	0.16684080547112456	0.09776109025170354	2	0.0425531914893617	27	0.060267857142857144	17	0.1111111111111111	-0.017714665653495443	-0.0685579196217494
RAG1	histone_write	39	0.8297872340425532	386	0.8616071428571429	131	0.8562091503267973	-0.03181990881458974	-0.026421916284244173	0	0.0	6	0.013392857142857142	4	0.026143790849673203	-0.013392857142857142	-0.026143790849673203
TRRAP	histone_write	39	0.8297872340425532	407	0.9084821428571429	139	0.9084967320261438	-0.07869490881458974	-0.07870949798359062	0	0.0	24	0.05357142857142857	7	0.0457516339869281	-0.05357142857142857	-0.0457516339869281
APOBEC1	dna_modification	38	0.8085106382978723	348	0.7767857142857143	117	0.7647058823529411	0.031724924012157985	0.04380475594493116	1	0.02127659574468085	0	0.0	1	0.006535947712418301	0.02127659574468085	0.014740648032262549
AURKB	histone_write	38	0.8085106382978723	324	0.7232142857142857	113	0.738562091503268	0.08529635258358659	0.06994854679460427	0	0.0	5	0.011160714285714286	1	0.006535947712418301	-0.011160714285714286	-0.006535947712418301
HCFC1	chromatin_remodeling	38	0.8085106382978723	343	0.765625	116	0.7581699346405228	0.042885638297872286	0.05034070365734944	0	0.0	7	0.015625	4	0.026143790849673203	-0.015625	-0.026143790849673203
HDAC9	histone_erase	38	0.8085106382978723	341	0.7611607142857143	113	0.738562091503268	0.047349924012157985	0.06994854679460427	0	0.0	7	0.015625	3	0.0196078431372549	-0.015625	-0.0196078431372549
KDM4C	histone_erase	38	0.8085106382978723	375	0.8370535714285714	127	0.8300653594771242	-0.02854293313069911	-0.021554721179251946	2	0.0425531914893617	21	0.046875	9	0.058823529411764705	-0.004321808510638299	-0.016270337922403004
MEN1	histone_write	38	0.8085106382978723	381	0.8504464285714286	140	0.9150326797385621	-0.04193579027355632	-0.10652204144068977	1	0.02127659574468085	8	0.017857142857142856	2	0.013071895424836602	0.0034194528875379944	0.008204700319844249
PPARGC1A	histone_other	38	0.8085106382978723	358	0.7991071428571429	121	0.7908496732026143	0.009403495440729381	0.01766096509525794	0	0.0	7	0.015625	3	0.0196078431372549	-0.015625	-0.0196078431372549
DNTTIP2	chromatin_remodeling	37	0.7872340425531915	352	0.7857142857142857	129	0.8431372549019608	0.001519756838905817	-0.05590321234876927	0	0.0	2	0.004464285714285714	0	0.0	-0.004464285714285714	0.0
EEF1AKNMT	other	37	0.7872340425531915	368	0.8214285714285714	124	0.8104575163398693	-0.03419452887537988	-0.023223473786677773	2	0.0425531914893617	8	0.017857142857142856	2	0.013071895424836602	0.024696048632218845	0.029481296064525098
ING5	histone_read	37	0.7872340425531915	360	0.8035714285714286	121	0.7908496732026143	-0.016337386018237088	-0.0036156306494228296	0	0.0	3	0.006696428571428571	2	0.013071895424836602	-0.006696428571428571	-0.013071895424836602
KLF18	tf	37	0.7872340425531915	340	0.7589285714285714	117	0.7647058823529411	0.02830547112462012	0.02252816020025039	12	0.2553191489361702	88	0.19642857142857142	41	0.2679738562091503	0.05889057750759877	-0.012654707272980126
MTF2	polycomb	37	0.7872340425531915	338	0.7544642857142857	116	0.7581699346405228	0.03276975683890582	0.02906410791266867	0	0.0	1	0.002232142857142857	1	0.006535947712418301	-0.002232142857142857	-0.006535947712418301
PHF14	histone_read	37	0.7872340425531915	384	0.8571428571428571	129	0.8431372549019608	-0.06990881458966558	-0.05590321234876927	0	0.0	2	0.004464285714285714	2	0.013071895424836602	-0.004464285714285714	-0.013071895424836602
SAP18	histone_erase	37	0.7872340425531915	405	0.9040178571428571	144	0.9411764705882353	-0.11678381458966558	-0.15394242803504377	0	0.0	0	0.0	0	0.0	0.0	0.0
SMYD2	histone_write	37	0.7872340425531915	355	0.7924107142857143	132	0.8627450980392157	-0.005176671732522786	-0.07551105548602421	1	0.02127659574468085	3	0.006696428571428571	0	0.0	0.014580167173252279	0.02127659574468085
DTX3L	histone_write	36	0.7659574468085106	375	0.8370535714285714	135	0.8823529411764706	-0.07109612462006076	-0.11639549436795993	2	0.0425531914893617	10	0.022321428571428572	3	0.0196078431372549	0.02023176291793313	0.0229453483521068
MBD4	dna_modification	36	0.7659574468085106	316	0.7053571428571429	107	0.6993464052287581	0.06060030395136773	0.0666110415797525	1	0.02127659574468085	10	0.022321428571428572	0	0.0	-0.0010448328267477214	0.02127659574468085
NAA60	histone_write	36	0.7659574468085106	369	0.8236607142857143	124	0.8104575163398693	-0.05770326747720367	-0.044500069531358655	2	0.0425531914893617	24	0.05357142857142857	2	0.013071895424836602	-0.011018237082066867	0.029481296064525098
TDRD7	histone_read	36	0.7659574468085106	340	0.7589285714285714	109	0.7124183006535948	0.007028875379939237	0.05353914615491584	1	0.02127659574468085	11	0.024553571428571428	6	0.0392156862745098	-0.0032769756838905775	-0.017939090529828953
APOBEC3B	dna_modification	35	0.7446808510638298	335	0.7477678571428571	114	0.7450980392156863	-0.0030870060790273435	-0.0004171881518565401	0	0.0	1	0.002232142857142857	0	0.0	-0.002232142857142857	0.0
